link,date,price,rooms,full_address,latitude,longitude,city_district,state,city,road,house_number,floor,total_floors,housing_type,total_area,living_area,kitchen_area,ceiling_height,repair,house_year,house_type,windows_view,bathrooms_num,parking,elevators_num,balcony_num,schools,hospitals,grocery_stores,kindergartens
https://ulyanovsk.cian.ru/sale/flat/295209085/,2024-03-18 23:10:00,3270000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, ул. Кадьяна, 1",54.255942649999994,48.28195190368882,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Кадьяна,1А,2,2,1,50.0,,9.0,,2,1979,,,1,,,1,1,,2,1
https://ulyanovsk.cian.ru/sale/flat/294183568/,2024-03-18 10:10:00,3350000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, ул. Полбина, 11",54.304887300000004,48.3216894,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Полбина,11,4,4,1,41.0,,7.0,,2,1961,1,,1,,,1,8,1,11,7
https://ulyanovsk.cian.ru/sale/flat/299189105/,2024-03-16 19:51:00,3790000,2,"Ульяновская область, Ульяновск, ул. Варейкиса, 10",54.2556771,48.32789507292196,Железнодорожный район,Ulyanovsk Oblast,Ulyanovsk,улица Варейкиса,10,1,9,1,57.56,31.0,8.0,2.7,1,1978,4,,1,1,1,1,7,1,24,15
https://ulyanovsk.cian.ru/sale/flat/295902381/,2024-03-18 09:55:00,2350000,2,"Ульяновская область, Ульяновск, р-н Железнодорожный, Хрустальная ул., 37",54.2574971,48.337255934417655,Железнодорожный район,Ulyanovsk Oblast,Ulyanovsk,Хрустальная улица,37,5,5,1,47.8,,5.6,,3,1969,4,,1,,,1,7,3,20,16
https://ulyanovsk.cian.ru/sale/flat/292506391/,2024-03-18 10:10:00,3600000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, ул. Рябикова, 61/37",54.2894067,48.3064203,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Рябикова,,1,9,1,53.4,,8.0,,2,2022,4,,1,,1,1,8,4,22,14
https://ulyanovsk.cian.ru/sale/flat/296788782/,2024-01-15 21:17:00,2700000,2,"Ульяновская область, Ульяновск, просп. Нариманова, 108",54.3510832,48.365687835980324,Ленинский район,Ulyanovsk Oblast,Ulyanovsk,проспект Нариманова,108,4,9,1,44.0,30.0,6.0,,,1968,1,2,1,1,2,1,3,1,11,7
https://ulyanovsk.cian.ru/sale/flat/299100595/,2024-03-01 11:41:00,3180000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, ул. Ефремова, 87",54.2816852,48.283411387185225,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,улица Ефремова,87,5,5,1,50.0,28.0,7.0,2.6,2,1973,4,1,1,1,,1,9,2,24,18
https://ulyanovsk.cian.ru/sale/flat/290701109/,2024-03-18 01:55:00,3449000,2,"Ульяновская область, Ульяновск, ул. Юности, 51",54.35886175,48.378631625588014,Ленинский район,Ulyanovsk Oblast,Ulyanovsk,улица Юности,51,3,5,1,45.3,28.0,6.0,,3,,,,1,,,1,2,1,7,4
https://ulyanovsk.cian.ru/sale/flat/290143073/,2024-12-10 09:39:00,3300000,2,"Ульяновская область, Ульяновск, р-н Засвияжский, Камышинская ул., 59",54.2792867,48.28178985665939,Засвияжский район,Ulyanovsk Oblast,Ulyanovsk,Камышинская улица,59,4,5,1,50.3,,,,,1973,4,,,,,1,9,2,28,21
https://ulyanovsk.cian.ru/sale/flat/292982454/,2024-03-19 17:25:00,2990000,2,"Ульяновская область, Ульяновск, р-н Железнодорожный, Локомотивная ул., 205",54.25936915,48.3206403786491,Железнодорожный район,Ulyanovsk Oblast,Ulyanovsk,Локомотивная улица,205,4,5,1,44.2,28.2,5.6,2.5,3,1966,1,1,1,,,1,7,3,20,17
