link,date,price,rooms,full_address,latitude,longitude,city_district,state,city,road,house_number,floor,total_floors,housing_type,total_area,living_area,kitchen_area,ceiling_height,repair,house_year,house_type,windows_view,bathrooms_num,parking,elevators_num,balcony_num,schools,hospitals,grocery_stores,kindergartens
https://samara.cian.ru/sale/flat/294595835/,2024-03-19 18:10:00,6000000,2,"Самарская область, Самара, р-н Красноглинский, мкр. Мехзавод, ул. Николая Баженова, 4",53.30458350000001,50.284369674957304,,Samara Oblast,Samara,улица Николая Баженова,4,2,16,1,61.7,28.0,17.7,,3,2022,,1,1,,1,1,6,1,13,6
https://samara.cian.ru/sale/flat/293523257/,2024-01-11 20:01:00,6500000,2,"Самарская область, Самара, р-н Куйбышевский, мкр. Засамарская слобода, ул. Казачья, 32",53.157193,50.077051350433635,,Samara Oblast,Samara,Казачья улица,32,15,16,1,59.1,32.5,11.6,2.6,2,2011,1,1,1,1,2,1,1,,5,3
https://samara.cian.ru/sale/flat/295013350/,2024-02-14 20:58:00,6700000,2,"Самарская область, Самара, р-н Железнодорожный, Пензенская ул., 54",53.19288965,50.1421343355846,,Samara Oblast,Samara,Penzenskaya Street,54,5,12,1,51.8,29.7,7.9,2.7,3,1984,4,2,1,,2,1,10,3,27,15
https://samara.cian.ru/sale/flat/298745627/,2024-03-17 19:17:00,6850000,2,"Самарская область, Самара, р-н Красноглинский, мкр. Управленческий, ул. Парижской Коммуны, 26",53.34938885,50.211558655477965,,Samara Oblast,Samara,улица Парижской Коммуны,26,1,11,1,52.6,27.0,13.8,,3,2008,1,2,1,1,2,,6,1,9,2
https://samara.cian.ru/sale/flat/299431502/,2024-03-10 14:12:00,6600000,2,"Самарская область, Самара, р-н Промышленный, мкр. 9,10,11, ул. Стара-Загора, 66",53.231802,50.20989544048569,,Samara Oblast,Samara,Stara-Zagora Street,66,1,16,1,43.1,26.3,7.0,2.6,2,1977,4,2,1,,2,1,12,2,21,14
https://samara.cian.ru/sale/flat/280776037/,2024-12-18 14:22:00,6800000,2,"Самарская область, Самара, р-н Куйбышевский, Осетинская ул., 14",53.136138,50.0767718,,Samara Oblast,Samara,Осетинская улица,,17,25,1,70.7,33.9,15.5,,,2021,,1,2,,,1,1,,1,1
https://samara.cian.ru/sale/flat/297062165/,2024-02-08 12:48:00,6700000,2,"Самарская область, Самара, р-н Советский, ул. Советской Армии, 127А",53.1940502,50.218105,,Samara Oblast,Samara,Sovetskoy Armii St,,4,10,1,57.0,31.0,10.0,2.6,,2020,1,,1,,1,1,10,2,14,12
https://samara.cian.ru/sale/flat/298451262/,2024-03-19 12:20:00,6890000,2,"Самарская область, Самара, р-н Октябрьский, Революционная ул., 101Вк1",,,,,,,,12,28,1,48.2,26.0,8.3,2.7,,2022,1,1,1,2,3,1,,,,
https://samara.cian.ru/sale/flat/297863863/,2024-03-14 12:22:00,6500000,2,"Самарская область, Самара, р-н Железнодорожный, Пензенская ул., 66",53.1937962,50.1448942225974,,Samara Oblast,Samara,Penzenskaya Street,66,5,12,1,49.6,,,,3,1984,4,2,1,,2,1,9,3,32,13
https://samara.cian.ru/sale/flat/299614435/,2024-03-14 20:57:00,6500000,2,"Самарская область, Самара, р-н Промышленный, мкр. Приволжский, Демократическая ул., 41",53.2672182,50.22270938700187,,Samara Oblast,Samara,Демократическая улица (дублёр),41,12,12,1,49.2,27.0,9.0,2.5,2,1984,4,1,1,,2,1,5,2,17,7
